qseqid,qlen,sseqid,pident,evalue,bitscore,qcovs,length,ssciname
ZOTU-V7_25109,223,gi|1678424539|gb|MK370203.1|,95.067,3.19e-92,350,99,223,Mesocyclops cf. chaci N404DZMB
ZOTU-V7_25109,223,gi|440352685|gb|JX236056.1|,95.067,3.19e-92,350,99,223,Diacyclops bisetosus
ZOTU-V7_25109,223,gi|319998080|gb|HQ008755.1|,95.067,3.19e-92,350,99,223,Megacyclops latipes
ZOTU-V7_25109,223,gi|319998064|gb|HQ008739.1|,95.067,3.19e-92,350,99,223,Ectocyclops cf. phaleratus GAW-2010
ZOTU-V7_25109,223,gi|121487599|emb|AJ746336.1|,95.067,3.19e-92,350,99,223,Ectocyclops polyspinosus
ZOTU-V7_25109,223,gi|1678424537|gb|MK370201.1|,94.619,1.48e-90,344,99,223,Paracyclops chiltoni
ZOTU-V7_25109,223,gi|1206875809|dbj|LC222861.1|,94.619,1.48e-90,344,99,223,uncultured eukaryote
ZOTU-V7_25109,223,gi|1033478667|dbj|LC150082.1|,94.619,1.48e-90,344,99,223,uncultured eukaryote
ZOTU-V7_25109,223,gi|319998083|gb|HQ008758.1|,94.619,1.48e-90,344,99,223,Mesocyclops longisetus curvatus
ZOTU-V7_25109,223,gi|319998068|gb|HQ008743.1|,94.619,1.48e-90,344,99,223,Paracyclops punctatus
ZOTU-V7_25109,223,gi|260534321|gb|GQ848510.1|,94.619,1.48e-90,344,99,223,Mesocyclops meridianus
ZOTU-V7_25109,223,gi|260534319|gb|GQ848508.1|,94.619,1.48e-90,344,99,223,Mesocyclops longisetus
ZOTU-V7_25109,223,gi|319998071|gb|HQ008746.1|,94.196,1.92e-89,340,100,224,Allocyclops silvaticus
ZOTU-V7_25109,223,gi|1206875801|dbj|LC222853.1|,94.170,6.90e-89,339,99,223,uncultured eukaryote
ZOTU-V7_25109,223,gi|1033478713|dbj|LC150128.1|,94.170,6.90e-89,339,99,223,uncultured eukaryote
ZOTU-V7_25109,223,gi|360087830|gb|HQ845974.1|,94.170,6.90e-89,339,99,223,Thermocyclops sp. 1 CYT-2011
ZOTU-V7_25109,223,gi|360087829|gb|HQ845973.1|,94.170,6.90e-89,339,99,223,Thermocyclops sp. 1 CYT-2011
ZOTU-V7_25109,223,gi|341868835|gb|HQ889615.1|,94.170,6.90e-89,339,99,223,Thermocyclops decipiens
ZOTU-V7_25109,223,gi|260534316|gb|GQ848505.1|,94.170,6.90e-89,339,99,223,Mesocyclops edax
ZOTU-V7_25109,223,gi|260534315|gb|GQ848504.1|,94.170,6.90e-89,339,99,223,Thermocyclops decipiens
ZOTU-V7_25109,223,gi|1678424543|gb|MK370207.1|,94.196,2.48e-88,337,100,224,Euryte sp. 420DZMB
ZOTU-V7_25109,223,gi|1678424542|gb|MK370206.1|,94.196,2.48e-88,337,100,224,Euryte sp. 416DZMB
ZOTU-V7_25196,223,gi|356615723|gb|JN705497.1|,97.309,4.07e-101,379,100,223,uncultured microeukaryote
ZOTU-V7_25196,223,gi|1917866052|gb|MW139942.1|,97.309,4.07e-101,379,100,223,uncultured eukaryote
ZOTU-V7_25196,223,gi|49615294|gb|AY643527.1|,97.309,4.07e-101,379,100,223,Acanthocyclops vernalis
ZOTU-V7_25196,223,gi|49615290|gb|AY643523.1|,97.309,4.07e-101,379,100,223,Acanthocyclops vernalis
ZOTU-V7_25196,223,gi|1729913866|gb|MK329358.1|,96.861,1.89e-99,374,100,223,Diacyclops bicuspidatus
ZOTU-V7_25196,223,gi|984294786|gb|KP772949.1|,96.861,1.89e-99,374,100,223,Cyclops scutifer
ZOTU-V7_25196,223,gi|984294748|gb|KP772911.1|,96.861,1.89e-99,374,100,223,Cyclops scutifer
ZOTU-V7_25196,223,gi|984294747|gb|KP772910.1|,96.861,1.89e-99,374,100,223,Cyclops scutifer
ZOTU-V7_25196,223,gi|440352690|gb|JX236061.1|,96.861,1.89e-99,374,100,223,Diacyclops scanloni
ZOTU-V7_25196,223,gi|440352687|gb|JX236058.1|,96.861,1.89e-99,374,100,223,Diacyclops humphreysi
ZOTU-V7_25196,223,gi|1885730185|gb|MT840102.1|,96.861,1.89e-99,374,100,223,Cyclopidae sp. A984C
ZOTU-V7_25196,223,gi|319998075|gb|HQ008750.1|,96.861,1.89e-99,374,100,223,Cyclops scutifer
ZOTU-V7_25196,223,gi|49615288|gb|AY643521.1|,96.861,1.89e-99,374,100,223,Acanthocyclops vernalis
ZOTU-V7_25196,223,gi|54401767|gb|AY626998.1|,96.413,2.45e-98,370,100,223,Cyclops sp. UK-RJH-2004
ZOTU-V7_25196,223,gi|1729913865|gb|MK329357.1|,96.413,8.80e-98,368,100,223,Cyclops vicinus
ZOTU-V7_25196,223,gi|1729913864|gb|MK329356.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus
ZOTU-V7_25196,223,gi|1729913863|gb|MK329355.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus
ZOTU-V7_25196,223,gi|1490006662|gb|MK046742.1|,96.413,8.80e-98,368,100,223,Thermocyclops decipiens
ZOTU-V7_25196,223,gi|984294788|gb|KP772951.1|,96.413,8.80e-98,368,100,223,Cyclops kolensis
ZOTU-V7_25196,223,gi|984294787|gb|KP772950.1|,96.413,8.80e-98,368,100,223,Cyclops kolensis
ZOTU-V7_25196,223,gi|984294785|gb|KP772948.1|,96.413,8.80e-98,368,100,223,Cyclops insignis
ZOTU-V7_25196,223,gi|984294784|gb|KP772947.1|,96.413,8.80e-98,368,100,223,Cyclops insignis
ZOTU-V7_25196,223,gi|984294783|gb|KP772946.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus
ZOTU-V7_25196,223,gi|984294782|gb|KP772945.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus
ZOTU-V7_25196,223,gi|984294781|gb|KP772944.1|,96.413,8.80e-98,368,100,223,Cyclops kikuchii
ZOTU-V7_25196,223,gi|984294780|gb|KP772943.1|,96.413,8.80e-98,368,100,223,Cyclops vicinus
ZOTU-V7_25196,223,gi|984294779|gb|KP772942.1|,96.413,8.80e-98,368,100,223,Cyclops vicinus
ZOTU-V7_25196,223,gi|984294778|gb|KP772941.1|,96.413,8.80e-98,368,100,223,Cyclops vicinus
ZOTU-V7_25196,223,gi|984294755|gb|KP772918.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus
ZOTU-V7_25196,223,gi|984294753|gb|KP772916.1|,96.413,8.80e-98,368,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|984294742|gb|KP772905.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus
ZOTU-V7_25196,223,gi|440352686|gb|JX236057.1|,96.413,8.80e-98,368,100,223,Diacyclops sobeprolatus
ZOTU-V7_25196,223,gi|319998076|gb|HQ008751.1|,96.413,8.80e-98,368,100,223,Cyclops strenuus
ZOTU-V7_25196,223,gi|164605285|gb|EF532820.2|,96.413,8.80e-98,368,100,223,Cyclops kolensis
ZOTU-V7_25196,223,gi|73811752|gb|DQ107580.1|,96.413,8.80e-98,368,100,223,Thermocyclops sp. WEN
ZOTU-V7_25196,223,gi|1729913862|gb|MK329354.1|,95.964,4.09e-96,363,100,223,Cyclops kolensis
ZOTU-V7_25196,223,gi|1729913861|gb|MK329353.1|,95.964,4.09e-96,363,100,223,Cyclops kolensis
ZOTU-V7_25196,223,gi|1729913860|gb|MK329352.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|1729913859|gb|MK329351.1|,95.964,4.09e-96,363,100,223,Cyclops borealis
ZOTU-V7_25196,223,gi|1678424545|gb|MK370209.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|1297137617|gb|KY421594.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|984294791|gb|KP772954.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294790|gb|KP772953.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294789|gb|KP772952.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294777|gb|KP772940.1|,95.964,4.09e-96,363,100,223,Cyclops strenuus lacustris
ZOTU-V7_25196,223,gi|984294776|gb|KP772939.1|,95.964,4.09e-96,363,100,223,Cyclops strenuus lacustris
ZOTU-V7_25196,223,gi|984294775|gb|KP772938.1|,95.964,4.09e-96,363,100,223,Cyclops sp. Y MK-2016
ZOTU-V7_25196,223,gi|984294774|gb|KP772937.1|,95.964,4.09e-96,363,100,223,Cyclops sp. Y MK-2016
ZOTU-V7_25196,223,gi|984294773|gb|KP772936.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|984294772|gb|KP772935.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|984294771|gb|KP772934.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|984294770|gb|KP772933.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|984294769|gb|KP772932.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|984294768|gb|KP772931.1|,95.964,4.09e-96,363,100,223,Cyclops ochridanus
ZOTU-V7_25196,223,gi|984294767|gb|KP772930.1|,95.964,4.09e-96,363,100,223,Cyclops sp. X MK-2016
ZOTU-V7_25196,223,gi|984294766|gb|KP772929.1|,95.964,4.09e-96,363,100,223,Cyclops sp. X MK-2016
ZOTU-V7_25196,223,gi|984294765|gb|KP772928.1|,95.964,4.09e-96,363,100,223,Cyclops sp. X MK-2016
ZOTU-V7_25196,223,gi|984294764|gb|KP772927.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294763|gb|KP772926.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294762|gb|KP772925.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294761|gb|KP772924.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294760|gb|KP772923.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|984294759|gb|KP772922.1|,95.964,4.09e-96,363,100,223,Cyclops sp. X MK-2016
ZOTU-V7_25196,223,gi|984294756|gb|KP772919.1|,95.964,4.09e-96,363,100,223,Acanthocyclops americanus
ZOTU-V7_25196,223,gi|984294754|gb|KP772917.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum divergens
ZOTU-V7_25196,223,gi|984294752|gb|KP772915.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294751|gb|KP772914.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294746|gb|KP772909.1|,95.964,4.09e-96,363,100,223,Cyclops heberti
ZOTU-V7_25196,223,gi|984294745|gb|KP772908.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294744|gb|KP772907.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|984294741|gb|KP772904.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|449890158|gb|KC315823.1|,95.964,4.09e-96,363,100,223,uncultured eukaryote
ZOTU-V7_25196,223,gi|407908036|gb|JX134405.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|374430714|gb|JN656670.1|,95.964,4.09e-96,363,100,223,Cyclops abyssorum
ZOTU-V7_25196,223,gi|374430706|gb|JN656662.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|319998070|gb|HQ008745.1|,95.964,4.09e-96,363,100,223,Acanthocyclops brevispinosus
ZOTU-V7_25196,223,gi|319998067|gb|HQ008742.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|121487597|emb|AJ746334.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|108796360|gb|DQ538505.1|,95.964,4.09e-96,363,100,223,Macrocyclops albidus
ZOTU-V7_25196,223,gi|73811751|gb|DQ107579.1|,95.964,4.09e-96,363,100,223,Cyclops sp. JIN
ZOTU-V7_25196,223,gi|49615289|gb|AY643522.1|,95.964,4.09e-96,363,100,223,Acanthocyclops vernalis
ZOTU-V7_25196,223,gi|32527526|gb|AY210814.1|,95.964,4.09e-96,363,100,223,Cyclopidae sp. JMM-2003
ZOTU-V7_25196,223,gi|164605286|gb|EF532821.2|,95.556,5.30e-95,359,100,225,Cyclops insignis
ZOTU-V7_25196,223,gi|1678424566|gb|MK370230.1|,95.536,1.90e-94,357,100,224,Euryte sp. 380DZMB
ZOTU-V7_25196,223,gi|1004168819|gb|KR048720.1|,95.516,1.90e-94,357,100,223,Macrocyclops fuscus
ZOTU-V7_25196,223,gi|440352685|gb|JX236056.1|,95.516,1.90e-94,357,100,223,Diacyclops bisetosus
ZOTU-V7_25196,223,gi|54401765|gb|AY626996.1|,95.536,1.90e-94,357,100,224,Euryte sp. New Caledonia-RJH-2004
ZOTU-V7_25196,223,gi|1678424539|gb|MK370203.1|,94.619,4.12e-91,346,100,223,Mesocyclops cf. chaci N404DZMB
ZOTU-V7_25196,223,gi|1004168820|gb|KR048721.1|,94.619,4.12e-91,346,100,223,Microcyclops varicans
ZOTU-V7_25196,223,gi|319998080|gb|HQ008755.1|,94.619,4.12e-91,346,100,223,Megacyclops latipes
ZOTU-V7_25196,223,gi|319998064|gb|HQ008739.1|,94.619,4.12e-91,346,100,223,Ectocyclops cf. phaleratus GAW-2010
ZOTU-V7_25196,223,gi|121487599|emb|AJ746336.1|,94.619,4.12e-91,346,100,223,Ectocyclops polyspinosus
ZOTU-V7_25196,223,gi|1756485046|gb|MN536864.1|,94.196,1.92e-89,340,100,224,Aegisthus sp. D34DZMB
ZOTU-V7_25196,223,gi|1678424563|gb|MK370227.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 608DZMB
ZOTU-V7_25196,223,gi|1678424543|gb|MK370207.1|,94.619,1.92e-89,340,100,223,Euryte sp. 420DZMB
ZOTU-V7_25196,223,gi|1678424542|gb|MK370206.1|,94.619,1.92e-89,340,100,223,Euryte sp. 416DZMB
ZOTU-V7_25196,223,gi|1678424537|gb|MK370201.1|,94.170,1.92e-89,340,100,223,Paracyclops chiltoni
ZOTU-V7_25196,223,gi|1678424530|gb|MK370194.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 625DZMB
ZOTU-V7_25196,223,gi|1678424529|gb|MK370193.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 610DZMB
ZOTU-V7_25196,223,gi|1678424528|gb|MK370192.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 607DZMB
ZOTU-V7_25196,223,gi|1678424527|gb|MK370191.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 606DZMB
ZOTU-V7_25196,223,gi|1678424526|gb|MK370190.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 605DZMB
ZOTU-V7_25196,223,gi|1678424525|gb|MK370189.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 609DZMB
ZOTU-V7_25196,223,gi|1678424524|gb|MK370188.1|,94.196,1.92e-89,340,100,224,Cyclopicina sp. 602DZMB
ZOTU-V7_25196,223,gi|1206875809|dbj|LC222861.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_25196,223,gi|1033478681|dbj|LC150096.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_25196,223,gi|1033478667|dbj|LC150082.1|,94.170,1.92e-89,340,100,223,uncultured eukaryote
ZOTU-V7_25196,223,gi|319998083|gb|HQ008758.1|,94.170,1.92e-89,340,100,223,Mesocyclops longisetus curvatus
ZOTU-V7_25196,223,gi|319998068|gb|HQ008743.1|,94.170,1.92e-89,340,100,223,Paracyclops punctatus
ZOTU-V7_25196,223,gi|260534321|gb|GQ848510.1|,94.170,1.92e-89,340,100,223,Mesocyclops meridianus
ZOTU-V7_25196,223,gi|260534319|gb|GQ848508.1|,94.170,1.92e-89,340,100,223,Mesocyclops longisetus
ZOTU-V7_25224,223,gi|682124614|gb|KM091948.1|,95.516,1.90e-94,357,100,223,Eudiaptomus graciloides
ZOTU-V7_25224,223,gi|418206687|gb|JX945122.1|,95.516,1.90e-94,357,100,223,Hemidiaptomus gurneyi canaanita
ZOTU-V7_25224,223,gi|418206700|gb|JX945135.1|,95.516,1.90e-94,357,100,223,Arctodiaptomus cf. stephanidesi FM-2012
ZOTU-V7_25224,223,gi|418206699|gb|JX945134.1|,95.516,1.90e-94,357,100,223,Copidodiaptomus numidicus
ZOTU-V7_25224,223,gi|418206698|gb|JX945133.1|,95.516,1.90e-94,357,100,223,Diaptomus mirus
ZOTU-V7_25224,223,gi|418206697|gb|JX945132.1|,95.516,1.90e-94,357,100,223,Diaptomus cyaneus
ZOTU-V7_25224,223,gi|418206696|gb|JX945131.1|,95.516,1.90e-94,357,100,223,Arctodiaptomus wierzejskii
ZOTU-V7_25224,223,gi|418206695|gb|JX945130.1|,95.516,1.90e-94,357,100,223,Arctodiaptomus salinus
ZOTU-V7_25224,223,gi|418206694|gb|JX945129.1|,95.516,1.90e-94,357,100,223,Hemidiaptomus ignatovi
ZOTU-V7_25224,223,gi|418206692|gb|JX945127.1|,95.516,1.90e-94,357,100,223,Hemidiaptomus hungaricus
ZOTU-V7_25224,223,gi|418206691|gb|JX945126.1|,95.516,1.90e-94,357,100,223,Hemidiaptomus superbus
ZOTU-V7_25224,223,gi|418206689|gb|JX945124.1|,95.516,1.90e-94,357,100,223,Diaptomus kenitraensis
ZOTU-V7_25224,223,gi|418206688|gb|JX945123.1|,95.516,1.90e-94,357,100,223,Diaptomus castor
ZOTU-V7_25224,223,gi|418206686|gb|JX945121.1|,95.516,1.90e-94,357,100,223,Eudiaptomus vulgaris
ZOTU-V7_25224,223,gi|1885997855|gb|MT847600.1|,95.516,1.90e-94,357,100,223,Eudiaptomus padanus
ZOTU-V7_25224,223,gi|1885730187|gb|MT840103.1|,95.516,1.90e-94,357,100,223,Calanoida sp. A986C
ZOTU-V7_25224,223,gi|330434664|gb|HM135097.1|,95.516,1.90e-94,357,100,223,uncultured metazoan
ZOTU-V7_25224,223,gi|330434663|gb|HM135096.1|,95.516,1.90e-94,357,100,223,uncultured metazoan
ZOTU-V7_25224,223,gi|330434662|gb|HM135095.1|,95.516,1.90e-94,357,100,223,uncultured metazoan
ZOTU-V7_25224,223,gi|299789655|gb|GU067991.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789648|gb|GU067984.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789647|gb|GU067983.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789623|gb|GU067959.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789611|gb|GU067947.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789605|gb|GU067941.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789599|gb|GU067935.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789573|gb|GU067909.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789571|gb|GU067907.1|,95.516,1.90e-94,357,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|223035696|gb|FJ355421.1|,95.516,1.90e-94,357,100,223,uncultured eukaryote
ZOTU-V7_25224,223,gi|37811498|gb|AY339161.1|,95.516,1.90e-94,357,100,223,Skistodiaptomus pygmaeus
ZOTU-V7_25224,223,gi|37811497|gb|AY339160.1|,95.516,1.90e-94,357,100,223,Skistodiaptomus pallidus
ZOTU-V7_25224,223,gi|37811495|gb|AY339158.1|,95.516,1.90e-94,357,100,223,Skistodiaptomus mississippiensis
ZOTU-V7_25224,223,gi|37811494|gb|AY339157.1|,95.516,1.90e-94,357,100,223,Onychodiaptomus sanguineus
ZOTU-V7_25224,223,gi|37811492|gb|AY339155.1|,95.516,1.90e-94,357,100,223,Leptodiaptomus sicilis
ZOTU-V7_25224,223,gi|37811487|gb|AY339150.1|,95.516,1.90e-94,357,100,223,Hesperodiaptomus shoshone
ZOTU-V7_25224,223,gi|37811486|gb|AY339149.1|,95.516,1.90e-94,357,100,223,Eudiaptomus graciloides
ZOTU-V7_25224,223,gi|37811485|gb|AY339148.1|,95.516,1.90e-94,357,100,223,Eudiaptomus gracilis
ZOTU-V7_25224,223,gi|37811484|gb|AY339147.1|,95.516,1.90e-94,357,100,223,Arctodiaptomus dorsalis
ZOTU-V7_25224,223,gi|37811483|gb|AY339146.1|,95.516,1.90e-94,357,100,223,Aglaodiaptomus leptopus
ZOTU-V7_25224,223,gi|37811482|gb|AY339145.1|,95.516,1.90e-94,357,100,223,Aglaodiaptomus clavipoides
ZOTU-V7_25224,223,gi|37811481|gb|AY339144.1|,95.516,1.90e-94,357,100,223,Aglaodiaptomus spatulocrenatus
ZOTU-V7_25224,223,gi|1372261903|gb|MH145356.1|,95.067,8.86e-93,351,100,223,Heliodiaptomus viduus
ZOTU-V7_25224,223,gi|1004168810|gb|KR048711.1|,95.067,8.86e-93,351,100,223,Sinodiaptomus sarsi
ZOTU-V7_25224,223,gi|1004168809|gb|KR048710.1|,95.067,8.86e-93,351,100,223,Neodiaptomus schmackeri
ZOTU-V7_25224,223,gi|1004168808|gb|KR048709.1|,95.067,8.86e-93,351,100,223,Heliodiaptomus kikuchii
ZOTU-V7_25224,223,gi|1004168807|gb|KR048708.1|,95.067,8.86e-93,351,100,223,Acanthodiaptomus pacificus
ZOTU-V7_25224,223,gi|585113514|gb|KF910081.1|,95.067,8.86e-93,351,100,223,uncultured metazoan
ZOTU-V7_25224,223,gi|299789645|gb|GU067981.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789635|gb|GU067971.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789633|gb|GU067969.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789632|gb|GU067968.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789631|gb|GU067967.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789619|gb|GU067955.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789616|gb|GU067952.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789600|gb|GU067936.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789587|gb|GU067923.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789578|gb|GU067914.1|,95.067,8.86e-93,351,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|37811496|gb|AY339159.1|,95.067,8.86e-93,351,100,223,Skistodiaptomus oregonensis
ZOTU-V7_25224,223,gi|37811493|gb|AY339156.1|,95.067,8.86e-93,351,100,223,Mastigodiaptomus nesus
ZOTU-V7_25224,223,gi|299789613|gb|GU067949.1|,95.067,3.19e-92,350,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|299789626|gb|GU067962.1|,94.619,4.12e-91,346,100,223,Eudiaptomus environmental sample
ZOTU-V7_25224,223,gi|197253353|gb|EU910598.1|,94.619,4.12e-91,346,100,223,Arthropoda environmental sample
ZOTU-V7_25224,223,gi|37811491|gb|AY339154.1|,94.619,4.12e-91,346,100,223,Leptodiaptomus moorei
ZOTU-V7_25224,223,gi|37811490|gb|AY339153.1|,94.619,4.12e-91,346,100,223,Leptodiaptomus minutus
ZOTU-V7_25224,223,gi|37811488|gb|AY339151.1|,94.619,4.12e-91,346,100,223,Leptodiaptomus ashlandi
ZOTU-V7_25224,223,gi|585113511|gb|KF910078.1|,94.595,1.48e-90,344,99,222,uncultured metazoan
ZOTU-V7_25224,223,gi|585113516|gb|KF910083.1|,94.196,1.92e-89,340,100,224,uncultured metazoan
ZOTU-V7_25224,223,gi|197253350|gb|EU910595.1|,94.170,1.92e-89,340,100,223,Arthropoda environmental sample
ZOTU-V7_25311,373,gi|3249671|gb|AF070505.1|AF070505,98.638,0.0,647,98,367,Holopedium gibberum
ZOTU-V7_25328,354,gi|665900133|dbj|AB971038.1|,97.746,2.23e-170,610,100,355,uncultured Cryptomycota
ZOTU-V7_25328,354,gi|157154074|emb|AM490275.1|,100.000,1.34e-167,601,92,325,Bosmina longirostris
ZOTU-V7_25328,354,gi|3249653|gb|AF070487.1|AF070487,100.000,8.09e-165,592,90,320,Bosmina sp.
ZOTU-V7_25428,475,gi|3249663|gb|AF070497.1|AF070497,99.546,0.0,804,93,441,Daphnia galeata
ZOTU-V7_25722,373,gi|3249671|gb|AF070505.1|AF070505,98.634,0.0,645,98,366,Holopedium gibberum
ZOTU-V7_25797,220,gi|585113518|gb|KF910085.1|,96.833,8.66e-98,368,100,221,uncultured metazoan
ZOTU-V7_25797,220,gi|585113517|gb|KF910084.1|,96.833,8.66e-98,368,100,221,uncultured metazoan
ZOTU-V7_25797,220,gi|585113515|gb|KF910082.1|,96.833,8.66e-98,368,100,221,uncultured metazoan
ZOTU-V7_25797,220,gi|585113513|gb|KF910080.1|,96.833,8.66e-98,368,100,221,uncultured metazoan
ZOTU-V7_25797,220,gi|1532185047|gb|MK271750.1|,95.023,4.06e-91,346,100,221,Brachionus calyciflorus
ZOTU-V7_25797,220,gi|1516482273|gb|MH481727.1|,95.023,4.06e-91,346,100,221,Synchaeta oblonga
ZOTU-V7_25797,220,gi|1516482272|gb|MH481726.1|,95.023,4.06e-91,346,100,221,Synchaeta oblonga
ZOTU-V7_25797,220,gi|1516482271|gb|MH481725.1|,95.023,4.06e-91,346,100,221,Synchaeta oblonga
ZOTU-V7_25797,220,gi|1516482269|gb|MH481723.1|,95.023,4.06e-91,346,100,221,Synchaeta oblonga
ZOTU-V7_25797,220,gi|575788878|gb|KF561109.1|,95.023,4.06e-91,346,100,221,Testudinella clypeata
ZOTU-V7_25797,220,gi|575788877|gb|KF561108.1|,95.023,4.06e-91,346,100,221,Testudinella clypeata
ZOTU-V7_25797,220,gi|1635377381|gb|MK896806.1|,95.023,4.06e-91,346,100,221,Polyarthra cf. major TW-2019
ZOTU-V7_25797,220,gi|1917888970|gb|MW143260.1|,95.023,4.06e-91,346,100,221,uncultured eukaryote
ZOTU-V7_25797,220,gi|1917866048|gb|MW139938.1|,95.023,4.06e-91,346,100,221,uncultured eukaryote
ZOTU-V7_25797,220,gi|225548479|gb|FJ765376.1|,95.023,4.06e-91,346,100,221,Rotifera environmental sample
ZOTU-V7_25797,220,gi|83285107|gb|DQ297719.1|,95.000,4.06e-91,346,100,220,Proales similis
ZOTU-V7_25797,220,gi|83285105|gb|DQ297717.1|,95.023,4.06e-91,346,100,221,Proales doliaris
