PRISM Time Series Data
Locations: 14
"Climate variables: ppt,tmean"
Spatial resolution: 4km
Period: 1895 - 2021
Dataset: AN91m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2024-Apr-08
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C)
Lightning,-109.0150,42.6430,3502,2002,799.35,-2.5
Lightning,-109.0150,42.6430,3502,2003,1163.41,-1.5
Lightning,-109.0150,42.6430,3502,2004,1583.06,-2.0
Lightning,-109.0150,42.6430,3502,2005,1216.16,-1.5
Lightning,-109.0150,42.6430,3502,2006,1037.04,-1.4
Lightning,-109.0150,42.6430,3502,2007,1228.87,-0.9
Lightning,-109.0150,42.6430,3502,2008,1287.36,-2.5
Lightning,-109.0150,42.6430,3502,2009,1147.70,-2.2
Lightning,-109.0150,42.6430,3502,2010,1483.16,-1.9
Lightning,-109.0150,42.6430,3502,2011,1145.81,-2.4
Lightning,-109.0150,42.6430,3502,2012,929.30,-0.7
Lightning,-109.0150,42.6430,3502,2013,804.70,-1.8
Lightning,-109.0150,42.6430,3502,2014,1203.11,-1.7
Lightning,-109.0150,42.6430,3502,2015,877.54,-0.6
Lightning,-109.0150,42.6430,3502,2016,1351.18,-0.9
Lightning,-109.0150,42.6430,3502,2017,1531.31,-1.1
Lightning,-109.0150,42.6430,3502,2018,721.02,-1.5
Lightning,-109.0150,42.6430,3502,2019,988.84,-2.2
Lightning,-109.0150,42.6430,3502,2020,860.65,-1.6
Lightning,-109.0150,42.6430,3502,2021,987.51,-1.3

Bullfrog,-118.4037,36.7719,3479,1895,1928.14,-0.4
Bullfrog,-118.4037,36.7719,3479,1896,2046.71,0.2
Bullfrog,-118.4037,36.7719,3479,1897,1775.18,-0.3
Bullfrog,-118.4037,36.7719,3479,1898,1042.61,-0.3
Bullfrog,-118.4037,36.7719,3479,1899,1636.26,-0.3
Bullfrog,-118.4037,36.7719,3479,1900,1188.96,0.2
Bullfrog,-118.4037,36.7719,3479,1901,1794.26,0.0
Bullfrog,-118.4037,36.7719,3479,1902,1836.16,-0.4
Bullfrog,-118.4037,36.7719,3479,1903,1354.08,-0.7
Bullfrog,-118.4037,36.7719,3479,1904,1809.19,0.2
Bullfrog,-118.4037,36.7719,3479,1905,1462.55,-0.1
Bullfrog,-118.4037,36.7719,3479,1906,2266.29,-0.3
Bullfrog,-118.4037,36.7719,3479,1907,1921.11,-0.5
Bullfrog,-118.4037,36.7719,3479,1908,1120.79,-0.2
Bullfrog,-118.4037,36.7719,3479,1909,2569.35,-0.6
Bullfrog,-118.4037,36.7719,3479,1910,769.46,0.7
Bullfrog,-118.4037,36.7719,3479,1911,1581.42,-1.0
Bullfrog,-118.4037,36.7719,3479,1912,878.96,-1.2
Bullfrog,-118.4037,36.7719,3479,1913,1351.94,-0.7
Bullfrog,-118.4037,36.7719,3479,1914,1173.58,0.2
Bullfrog,-118.4037,36.7719,3479,1915,1561.34,-0.6
Bullfrog,-118.4037,36.7719,3479,1916,1817.57,-1.7
Bullfrog,-118.4037,36.7719,3479,1917,848.35,-0.5
Bullfrog,-118.4037,36.7719,3479,1918,1340.06,-0.4
Bullfrog,-118.4037,36.7719,3479,1919,1052.99,-0.5
Bullfrog,-118.4037,36.7719,3479,1920,1431.36,-0.5
Bullfrog,-118.4037,36.7719,3479,1921,1296.42,0.2
Bullfrog,-118.4037,36.7719,3479,1922,1367.08,-1.0
Bullfrog,-118.4037,36.7719,3479,1923,756.51,-1.1
Bullfrog,-118.4037,36.7719,3479,1924,912.54,-0.2
Bullfrog,-118.4037,36.7719,3479,1925,927.46,-0.3
Bullfrog,-118.4037,36.7719,3479,1926,1630.47,1.1
Bullfrog,-118.4037,36.7719,3479,1927,1716.81,-0.4
Bullfrog,-118.4037,36.7719,3479,1928,1088.04,0.8
Bullfrog,-118.4037,36.7719,3479,1929,1050.27,0.4
Bullfrog,-118.4037,36.7719,3479,1930,1119.60,0.1
Bullfrog,-118.4037,36.7719,3479,1931,1456.05,0.7
Bullfrog,-118.4037,36.7719,3479,1932,1047.22,-0.1
Bullfrog,-118.4037,36.7719,3479,1933,1229.97,0.5
Bullfrog,-118.4037,36.7719,3479,1934,790.45,1.7
Bullfrog,-118.4037,36.7719,3479,1935,1316.15,0.2
Bullfrog,-118.4037,36.7719,3479,1936,1780.95,1.2
Bullfrog,-118.4037,36.7719,3479,1937,1640.78,0.6
Bullfrog,-118.4037,36.7719,3479,1938,1761.71,0.2
Bullfrog,-118.4037,36.7719,3479,1939,744.35,1.1
Bullfrog,-118.4037,36.7719,3479,1940,1781.78,1.0
Bullfrog,-118.4037,36.7719,3479,1941,1685.05,-0.4
Bullfrog,-118.4037,36.7719,3479,1942,1139.29,-0.2
Bullfrog,-118.4037,36.7719,3479,1943,1282.51,0.5
Bullfrog,-118.4037,36.7719,3479,1944,1259.83,-1.3
Bullfrog,-118.4037,36.7719,3479,1945,1811.25,-0.7
Bullfrog,-118.4037,36.7719,3479,1946,1109.02,-0.6
Bullfrog,-118.4037,36.7719,3479,1947,417.23,-0.6
Bullfrog,-118.4037,36.7719,3479,1948,971.89,-0.7
Bullfrog,-118.4037,36.7719,3479,1949,838.34,-0.8
Bullfrog,-118.4037,36.7719,3479,1950,1515.25,0.7
Bullfrog,-118.4037,36.7719,3479,1951,1213.77,-0.0
Bullfrog,-118.4037,36.7719,3479,1952,1680.18,-0.6
Bullfrog,-118.4037,36.7719,3479,1953,836.85,0.1
Bullfrog,-118.4037,36.7719,3479,1954,1179.03,1.1
Bullfrog,-118.4037,36.7719,3479,1955,1555.88,-0.5
Bullfrog,-118.4037,36.7719,3479,1956,727.92,-0.1
Bullfrog,-118.4037,36.7719,3479,1957,914.65,-0.7
Bullfrog,-118.4037,36.7719,3479,1958,890.59,0.3
Bullfrog,-118.4037,36.7719,3479,1959,577.73,0.9
Bullfrog,-118.4037,36.7719,3479,1960,736.43,0.2
Bullfrog,-118.4037,36.7719,3479,1961,623.21,0.3
Bullfrog,-118.4037,36.7719,3479,1962,1000.89,-0.0
Bullfrog,-118.4037,36.7719,3479,1963,1440.91,-0.0
Bullfrog,-118.4037,36.7719,3479,1964,1294.84,-0.5
Bullfrog,-118.4037,36.7719,3479,1965,1194.27,-0.8
Bullfrog,-118.4037,36.7719,3479,1966,984.68,0.5
Bullfrog,-118.4037,36.7719,3479,1967,1339.07,0.2
Bullfrog,-118.4037,36.7719,3479,1968,768.20,0.3
Bullfrog,-118.4037,36.7719,3479,1969,1529.04,-0.0
Bullfrog,-118.4037,36.7719,3479,1970,1089.72,0.1
Bullfrog,-118.4037,36.7719,3479,1971,1094.01,-0.6
Bullfrog,-118.4037,36.7719,3479,1972,671.25,-0.2
Bullfrog,-118.4037,36.7719,3479,1973,1267.06,-0.3
Bullfrog,-118.4037,36.7719,3479,1974,834.16,0.2
Bullfrog,-118.4037,36.7719,3479,1975,1058.50,-0.5
Bullfrog,-118.4037,36.7719,3479,1976,491.75,0.1
Bullfrog,-118.4037,36.7719,3479,1977,1135.66,0.3
Bullfrog,-118.4037,36.7719,3479,1978,1402.24,-0.2
Bullfrog,-118.4037,36.7719,3479,1979,1202.37,0.1
Bullfrog,-118.4037,36.7719,3479,1980,1438.31,0.4
Bullfrog,-118.4037,36.7719,3479,1981,1180.79,1.0
Bullfrog,-118.4037,36.7719,3479,1982,2123.81,-0.6
Bullfrog,-118.4037,36.7719,3479,1983,1975.88,-0.4
Bullfrog,-118.4037,36.7719,3479,1984,983.86,0.4
Bullfrog,-118.4037,36.7719,3479,1985,1059.36,0.2
Bullfrog,-118.4037,36.7719,3479,1986,1159.03,0.6
Bullfrog,-118.4037,36.7719,3479,1987,823.96,-0.1
Bullfrog,-118.4037,36.7719,3479,1988,870.66,1.0
Bullfrog,-118.4037,36.7719,3479,1989,751.86,1.0
Bullfrog,-118.4037,36.7719,3479,1990,739.06,0.4
Bullfrog,-118.4037,36.7719,3479,1991,1011.12,0.3
Bullfrog,-118.4037,36.7719,3479,1992,910.43,0.9
Bullfrog,-118.4037,36.7719,3479,1993,1034.18,0.3
Bullfrog,-118.4037,36.7719,3479,1994,951.97,0.5
Bullfrog,-118.4037,36.7719,3479,1995,1545.96,0.8
Bullfrog,-118.4037,36.7719,3479,1996,2232.10,1.4
Bullfrog,-118.4037,36.7719,3479,1997,931.15,0.9
Bullfrog,-118.4037,36.7719,3479,1998,1257.32,-0.6
Bullfrog,-118.4037,36.7719,3479,1999,855.79,1.3
Bullfrog,-118.4037,36.7719,3479,2000,903.97,1.3
Bullfrog,-118.4037,36.7719,3479,2001,1622.71,1.3
Bullfrog,-118.4037,36.7719,3479,2002,893.67,1.1
Bullfrog,-118.4037,36.7719,3479,2003,678.74,1.8
Bullfrog,-118.4037,36.7719,3479,2004,979.43,1.2
Bullfrog,-118.4037,36.7719,3479,2005,1440.41,1.2
Bullfrog,-118.4037,36.7719,3479,2006,1317.92,1.3
Bullfrog,-118.4037,36.7719,3479,2007,686.51,2.0
Bullfrog,-118.4037,36.7719,3479,2008,825.87,1.8
Bullfrog,-118.4037,36.7719,3479,2009,1014.32,1.6
Bullfrog,-118.4037,36.7719,3479,2010,1642.62,0.6
Bullfrog,-118.4037,36.7719,3479,2011,858.39,0.7
Bullfrog,-118.4037,36.7719,3479,2012,941.50,2.0
Bullfrog,-118.4037,36.7719,3479,2013,237.60,1.6
Bullfrog,-118.4037,36.7719,3479,2014,635.45,2.7
Bullfrog,-118.4037,36.7719,3479,2015,679.70,2.1
Bullfrog,-118.4037,36.7719,3479,2016,973.38,2.3
Bullfrog,-118.4037,36.7719,3479,2017,1336.72,2.5
Bullfrog,-118.4037,36.7719,3479,2018,855.53,2.3
Bullfrog,-118.4037,36.7719,3479,2019,1369.03,0.8
Bullfrog,-118.4037,36.7719,3479,2020,498.91,2.6
Bullfrog,-118.4037,36.7719,3479,2021,780.40,1.3

Crescent,-121.7666,46.9521,1662,1895,2014.28,3.4
Crescent,-121.7666,46.9521,1662,1896,2914.10,2.9
Crescent,-121.7666,46.9521,1662,1897,2890.65,2.9
Crescent,-121.7666,46.9521,1662,1898,2161.94,3.3
Crescent,-121.7666,46.9521,1662,1899,3022.29,3.0
Crescent,-121.7666,46.9521,1662,1900,2521.17,3.8
Crescent,-121.7666,46.9521,1662,1901,2271.91,3.2
Crescent,-121.7666,46.9521,1662,1902,2807.91,3.0
Crescent,-121.7666,46.9521,1662,1903,2379.98,2.6
Crescent,-121.7666,46.9521,1662,1904,2362.99,3.9
Crescent,-121.7666,46.9521,1662,1905,2052.65,3.2
Crescent,-121.7666,46.9521,1662,1906,2331.87,4.3
Crescent,-121.7666,46.9521,1662,1907,1999.92,3.7
Crescent,-121.7666,46.9521,1662,1908,2292.77,3.9
Crescent,-121.7666,46.9521,1662,1909,2266.92,2.7
Crescent,-121.7666,46.9521,1662,1910,2331.17,3.7
Crescent,-121.7666,46.9521,1662,1911,1856.00,3.8
Crescent,-121.7666,46.9521,1662,1912,2106.97,4.1
Crescent,-121.7666,46.9521,1662,1913,1954.62,3.3
Crescent,-121.7666,46.9521,1662,1914,2156.05,3.9
Crescent,-121.7666,46.9521,1662,1915,2252.71,4.1
Crescent,-121.7666,46.9521,1662,1916,2481.56,1.7
Crescent,-121.7666,46.9521,1662,1917,2871.07,3.1
Crescent,-121.7666,46.9521,1662,1918,2398.69,3.8
Crescent,-121.7666,46.9521,1662,1919,2514.84,2.8
Crescent,-121.7666,46.9521,1662,1920,2838.94,3.0
Crescent,-121.7666,46.9521,1662,1921,2950.34,2.4
Crescent,-121.7666,46.9521,1662,1922,2037.68,2.1
Crescent,-121.7666,46.9521,1662,1923,2430.65,3.1
Crescent,-121.7666,46.9521,1662,1924,2269.30,2.4
Crescent,-121.7666,46.9521,1662,1925,2213.62,3.8
Crescent,-121.7666,46.9521,1662,1926,2001.54,4.2
Crescent,-121.7666,46.9521,1662,1927,2672.39,2.3
Crescent,-121.7666,46.9521,1662,1928,2125.00,3.5
Crescent,-121.7666,46.9521,1662,1929,1590.27,3.0
Crescent,-121.7666,46.9521,1662,1930,1703.93,2.7
Crescent,-121.7666,46.9521,1662,1931,2534.02,3.0
Crescent,-121.7666,46.9521,1662,1932,3176.72,3.1
Crescent,-121.7666,46.9521,1662,1933,3308.11,2.0
Crescent,-121.7666,46.9521,1662,1934,2533.45,5.1
Crescent,-121.7666,46.9521,1662,1935,1841.84,2.8
Crescent,-121.7666,46.9521,1662,1936,2402.85,3.6
Crescent,-121.7666,46.9521,1662,1937,2824.71,2.8
Crescent,-121.7666,46.9521,1662,1938,1986.97,3.7
Crescent,-121.7666,46.9521,1662,1939,2223.48,3.7
Crescent,-121.7666,46.9521,1662,1940,2008.01,4.3
Crescent,-121.7666,46.9521,1662,1941,2046.75,4.3
Crescent,-121.7666,46.9521,1662,1942,2402.48,3.6
Crescent,-121.7666,46.9521,1662,1943,2020.65,3.1
Crescent,-121.7666,46.9521,1662,1944,1748.23,3.3
Crescent,-121.7666,46.9521,1662,1945,2814.78,3.0
Crescent,-121.7666,46.9521,1662,1946,2805.10,3.0
Crescent,-121.7666,46.9521,1662,1947,2651.12,3.7
Crescent,-121.7666,46.9521,1662,1948,2992.75,2.0
Crescent,-121.7666,46.9521,1662,1949,2459.82,2.9
Crescent,-121.7666,46.9521,1662,1950,3101.79,2.2
Crescent,-121.7666,46.9521,1662,1951,2559.90,3.0
Crescent,-121.7666,46.9521,1662,1952,1460.82,3.9
Crescent,-121.7666,46.9521,1662,1953,3283.60,3.4
Crescent,-121.7666,46.9521,1662,1954,2673.90,2.5
Crescent,-121.7666,46.9521,1662,1955,3022.30,1.6
Crescent,-121.7666,46.9521,1662,1956,2647.32,2.7
Crescent,-121.7666,46.9521,1662,1957,2370.83,3.3
Crescent,-121.7666,46.9521,1662,1958,2704.94,5.1
Crescent,-121.7666,46.9521,1662,1959,3195.71,3.1
Crescent,-121.7666,46.9521,1662,1960,2683.90,3.6
Crescent,-121.7666,46.9521,1662,1961,2935.22,3.9
Crescent,-121.7666,46.9521,1662,1962,2349.34,3.6
Crescent,-121.7666,46.9521,1662,1963,2144.66,3.8
Crescent,-121.7666,46.9521,1662,1964,2989.81,2.3
Crescent,-121.7666,46.9521,1662,1965,2077.81,3.9
Crescent,-121.7666,46.9521,1662,1966,2373.14,3.5
Crescent,-121.7666,46.9521,1662,1967,2555.43,4.0
Crescent,-121.7666,46.9521,1662,1968,3013.64,3.1
Crescent,-121.7666,46.9521,1662,1969,1974.71,3.1
Crescent,-121.7666,46.9521,1662,1970,2499.07,2.7
Crescent,-121.7666,46.9521,1662,1971,2994.06,2.2
Crescent,-121.7666,46.9521,1662,1972,3390.20,2.5
Crescent,-121.7666,46.9521,1662,1973,2244.32,2.6
Crescent,-121.7666,46.9521,1662,1974,3268.97,3.0
Crescent,-121.7666,46.9521,1662,1975,3204.79,1.9
Crescent,-121.7666,46.9521,1662,1976,2259.74,3.2
Crescent,-121.7666,46.9521,1662,1977,2793.47,2.9
Crescent,-121.7666,46.9521,1662,1978,2061.45,2.7
Crescent,-121.7666,46.9521,1662,1979,2259.53,3.4
Crescent,-121.7666,46.9521,1662,1980,2680.76,2.7
Crescent,-121.7666,46.9521,1662,1981,2618.57,3.3
Crescent,-121.7666,46.9521,1662,1982,2731.49,2.2
Crescent,-121.7666,46.9521,1662,1983,2679.69,2.4
Crescent,-121.7666,46.9521,1662,1984,2773.60,2.0
Crescent,-121.7666,46.9521,1662,1985,1878.82,2.7
Crescent,-121.7666,46.9521,1662,1986,2545.78,3.9
Crescent,-121.7666,46.9521,1662,1987,1975.29,4.4
Crescent,-121.7666,46.9521,1662,1988,2526.72,3.8
Crescent,-121.7666,46.9521,1662,1989,2080.13,3.2
Crescent,-121.7666,46.9521,1662,1990,3311.50,3.0
Crescent,-121.7666,46.9521,1662,1991,2298.28,3.5
Crescent,-121.7666,46.9521,1662,1992,1981.32,4.4
Crescent,-121.7666,46.9521,1662,1993,1813.08,2.6
Crescent,-121.7666,46.9521,1662,1994,2483.80,3.5
Crescent,-121.7666,46.9521,1662,1995,2728.21,3.5
Crescent,-121.7666,46.9521,1662,1996,2987.38,2.8
Crescent,-121.7666,46.9521,1662,1997,2996.95,3.3
Crescent,-121.7666,46.9521,1662,1998,2571.23,3.6
Crescent,-121.7666,46.9521,1662,1999,2713.39,3.1
Crescent,-121.7666,46.9521,1662,2000,1838.30,3.0
Crescent,-121.7666,46.9521,1662,2001,2116.23,3.2
Crescent,-121.7666,46.9521,1662,2002,1996.80,3.4
Crescent,-121.7666,46.9521,1662,2003,2298.05,3.9
Crescent,-121.7666,46.9521,1662,2004,2112.09,4.3
Crescent,-121.7666,46.9521,1662,2005,1889.44,3.9
Crescent,-121.7666,46.9521,1662,2006,2747.44,3.6
Crescent,-121.7666,46.9521,1662,2007,2120.71,3.2
Crescent,-121.7666,46.9521,1662,2008,2337.45,2.9
Crescent,-121.7666,46.9521,1662,2009,2300.07,3.5
Crescent,-121.7666,46.9521,1662,2010,2344.82,3.2
Crescent,-121.7666,46.9521,1662,2011,2659.91,2.3
Crescent,-121.7666,46.9521,1662,2012,2889.65,3.2
Crescent,-121.7666,46.9521,1662,2013,2104.26,3.9
Crescent,-121.7666,46.9521,1662,2014,2860.76,4.3
Crescent,-121.7666,46.9521,1662,2015,2487.54,5.4
Crescent,-121.7666,46.9521,1662,2016,2662.95,3.9
Crescent,-121.7666,46.9521,1662,2017,2743.27,3.8
Crescent,-121.7666,46.9521,1662,2018,2337.75,4.0
Crescent,-121.7666,46.9521,1662,2019,1770.65,3.6
Crescent,-121.7666,46.9521,1662,2020,2863.60,3.8
Crescent,-121.7666,46.9521,1662,2021,2402.63,3.9

Louise,-121.7180,46.7700,1609,1895,2283.73,3.5
Louise,-121.7180,46.7700,1609,1896,3281.93,3.1
Louise,-121.7180,46.7700,1609,1897,3245.34,3.1
Louise,-121.7180,46.7700,1609,1898,2535.43,3.5
Louise,-121.7180,46.7700,1609,1899,3463.24,3.3
Louise,-121.7180,46.7700,1609,1900,2864.99,4.1
Louise,-121.7180,46.7700,1609,1901,2513.16,3.6
Louise,-121.7180,46.7700,1609,1902,3131.97,3.1
Louise,-121.7180,46.7700,1609,1903,2598.24,2.9
Louise,-121.7180,46.7700,1609,1904,2769.42,4.2
Louise,-121.7180,46.7700,1609,1905,2307.23,3.4
Louise,-121.7180,46.7700,1609,1906,2673.36,4.3
Louise,-121.7180,46.7700,1609,1907,2336.64,3.8
Louise,-121.7180,46.7700,1609,1908,2633.33,3.9
Louise,-121.7180,46.7700,1609,1909,2678.55,2.9
Louise,-121.7180,46.7700,1609,1910,2615.87,3.9
Louise,-121.7180,46.7700,1609,1911,2157.88,4.3
Louise,-121.7180,46.7700,1609,1912,2399.76,4.1
Louise,-121.7180,46.7700,1609,1913,2248.63,3.8
Louise,-121.7180,46.7700,1609,1914,2557.49,5.0
Louise,-121.7180,46.7700,1609,1915,2592.53,4.9
Louise,-121.7180,46.7700,1609,1916,2830.82,2.7
Louise,-121.7180,46.7700,1609,1917,3538.60,4.0
Louise,-121.7180,46.7700,1609,1918,3077.86,4.6
Louise,-121.7180,46.7700,1609,1919,2982.05,3.3
Louise,-121.7180,46.7700,1609,1920,3363.31,3.4
Louise,-121.7180,46.7700,1609,1921,3276.76,3.0
Louise,-121.7180,46.7700,1609,1922,2586.63,2.5
Louise,-121.7180,46.7700,1609,1923,2831.09,3.6
Louise,-121.7180,46.7700,1609,1924,2823.75,2.5
Louise,-121.7180,46.7700,1609,1925,2627.54,4.1
Louise,-121.7180,46.7700,1609,1926,2202.41,4.6
Louise,-121.7180,46.7700,1609,1927,3182.06,2.5
Louise,-121.7180,46.7700,1609,1928,2492.01,4.0
Louise,-121.7180,46.7700,1609,1929,1712.15,3.4
Louise,-121.7180,46.7700,1609,1930,1766.42,3.3
Louise,-121.7180,46.7700,1609,1931,2745.64,3.2
Louise,-121.7180,46.7700,1609,1932,3729.09,3.6
Louise,-121.7180,46.7700,1609,1933,3892.49,2.2
Louise,-121.7180,46.7700,1609,1934,2480.04,5.4
Louise,-121.7180,46.7700,1609,1935,1825.49,3.1
Louise,-121.7180,46.7700,1609,1936,2541.02,3.9
Louise,-121.7180,46.7700,1609,1937,3260.11,3.2
Louise,-121.7180,46.7700,1609,1938,2297.34,4.0
Louise,-121.7180,46.7700,1609,1939,2380.90,3.9
Louise,-121.7180,46.7700,1609,1940,2331.35,4.5
Louise,-121.7180,46.7700,1609,1941,2265.60,4.6
Louise,-121.7180,46.7700,1609,1942,2574.24,3.8
Louise,-121.7180,46.7700,1609,1943,2164.28,3.4
Louise,-121.7180,46.7700,1609,1944,2091.21,3.7
Louise,-121.7180,46.7700,1609,1945,3426.97,3.4
Louise,-121.7180,46.7700,1609,1946,3208.65,3.3
Louise,-121.7180,46.7700,1609,1947,3021.69,4.0
Louise,-121.7180,46.7700,1609,1948,3533.50,2.4
Louise,-121.7180,46.7700,1609,1949,2740.26,3.5
Louise,-121.7180,46.7700,1609,1950,3551.59,2.7
Louise,-121.7180,46.7700,1609,1951,3098.50,3.5
Louise,-121.7180,46.7700,1609,1952,1629.25,4.4
Louise,-121.7180,46.7700,1609,1953,3764.14,3.8
Louise,-121.7180,46.7700,1609,1954,2973.19,3.1
Louise,-121.7180,46.7700,1609,1955,3128.86,2.2
Louise,-121.7180,46.7700,1609,1956,2949.93,3.0
Louise,-121.7180,46.7700,1609,1957,2643.37,3.8
Louise,-121.7180,46.7700,1609,1958,3180.59,5.6
Louise,-121.7180,46.7700,1609,1959,3614.35,3.5
Louise,-121.7180,46.7700,1609,1960,3037.89,4.1
Louise,-121.7180,46.7700,1609,1961,3414.08,4.4
Louise,-121.7180,46.7700,1609,1962,2669.70,4.1
Louise,-121.7180,46.7700,1609,1963,2391.07,4.2
Louise,-121.7180,46.7700,1609,1964,3244.51,2.6
Louise,-121.7180,46.7700,1609,1965,2335.61,4.4
Louise,-121.7180,46.7700,1609,1966,2532.81,4.0
Louise,-121.7180,46.7700,1609,1967,2933.61,4.4
Louise,-121.7180,46.7700,1609,1968,3319.70,3.5
Louise,-121.7180,46.7700,1609,1969,1975.76,3.4
Louise,-121.7180,46.7700,1609,1970,2740.30,2.9
Louise,-121.7180,46.7700,1609,1971,3280.00,2.4
Louise,-121.7180,46.7700,1609,1972,3859.47,2.7
Louise,-121.7180,46.7700,1609,1973,2585.96,2.9
Louise,-121.7180,46.7700,1609,1974,3726.03,3.3
Louise,-121.7180,46.7700,1609,1975,3778.33,2.1
Louise,-121.7180,46.7700,1609,1976,2568.87,3.5
Louise,-121.7180,46.7700,1609,1977,3377.11,3.2
Louise,-121.7180,46.7700,1609,1978,2416.60,2.9
Louise,-121.7180,46.7700,1609,1979,2698.25,3.7
Louise,-121.7180,46.7700,1609,1980,3169.39,2.9
Louise,-121.7180,46.7700,1609,1981,2937.09,3.6
Louise,-121.7180,46.7700,1609,1982,3155.57,2.4
Louise,-121.7180,46.7700,1609,1983,2955.70,2.6
Louise,-121.7180,46.7700,1609,1984,3109.23,2.2
Louise,-121.7180,46.7700,1609,1985,2214.56,2.9
Louise,-121.7180,46.7700,1609,1986,2919.83,4.2
Louise,-121.7180,46.7700,1609,1987,2228.15,4.8
Louise,-121.7180,46.7700,1609,1988,2968.56,4.0
Louise,-121.7180,46.7700,1609,1989,2421.68,3.4
Louise,-121.7180,46.7700,1609,1990,3835.17,3.3
Louise,-121.7180,46.7700,1609,1991,2833.91,3.9
Louise,-121.7180,46.7700,1609,1992,2309.39,4.9
Louise,-121.7180,46.7700,1609,1993,2018.38,3.0
Louise,-121.7180,46.7700,1609,1994,3101.39,3.8
Louise,-121.7180,46.7700,1609,1995,3500.87,4.0
Louise,-121.7180,46.7700,1609,1996,3673.66,3.3
Louise,-121.7180,46.7700,1609,1997,3834.02,3.7
Louise,-121.7180,46.7700,1609,1998,3180.25,4.1
Louise,-121.7180,46.7700,1609,1999,3481.13,3.4
Louise,-121.7180,46.7700,1609,2000,2164.83,3.5
Louise,-121.7180,46.7700,1609,2001,2772.82,3.8
Louise,-121.7180,46.7700,1609,2002,2436.83,3.9
Louise,-121.7180,46.7700,1609,2003,2742.57,4.6
Louise,-121.7180,46.7700,1609,2004,2634.84,4.7
Louise,-121.7180,46.7700,1609,2005,2303.37,4.5
Louise,-121.7180,46.7700,1609,2006,3334.13,4.0
Louise,-121.7180,46.7700,1609,2007,2749.39,3.8
Louise,-121.7180,46.7700,1609,2008,3184.42,3.5
Louise,-121.7180,46.7700,1609,2009,2988.14,4.0
Louise,-121.7180,46.7700,1609,2010,2852.70,3.7
Louise,-121.7180,46.7700,1609,2011,3281.54,2.8
Louise,-121.7180,46.7700,1609,2012,3527.31,3.6
Louise,-121.7180,46.7700,1609,2013,2627.40,4.3
Louise,-121.7180,46.7700,1609,2014,3806.59,4.7
Louise,-121.7180,46.7700,1609,2015,3098.16,5.9
Louise,-121.7180,46.7700,1609,2016,3388.26,4.3
Louise,-121.7180,46.7700,1609,2017,3313.99,4.3
Louise,-121.7180,46.7700,1609,2018,2797.69,4.4
Louise,-121.7180,46.7700,1609,2019,2116.75,3.9
Louise,-121.7180,46.7700,1609,2020,3494.82,4.2
Louise,-121.7180,46.7700,1609,2021,3134.83,4.2

Monogram,-121.2807,48.5569,845,1895,1834.99,6.7
Monogram,-121.2807,48.5569,845,1896,2521.98,6.2
Monogram,-121.2807,48.5569,845,1897,2655.79,6.1
Monogram,-121.2807,48.5569,845,1898,1931.93,6.7
Monogram,-121.2807,48.5569,845,1899,3030.00,6.6
Monogram,-121.2807,48.5569,845,1900,2315.41,7.5
Monogram,-121.2807,48.5569,845,1901,2023.74,6.7
Monogram,-121.2807,48.5569,845,1902,2528.73,6.3
Monogram,-121.2807,48.5569,845,1903,2397.79,5.9
Monogram,-121.2807,48.5569,845,1904,2173.23,6.9
Monogram,-121.2807,48.5569,845,1905,2030.15,6.6
Monogram,-121.2807,48.5569,845,1906,2381.09,7.1
Monogram,-121.2807,48.5569,845,1907,1934.45,5.9
Monogram,-121.2807,48.5569,845,1908,2096.00,6.5
Monogram,-121.2807,48.5569,845,1909,2308.30,5.9
Monogram,-121.2807,48.5569,845,1910,2411.32,6.2
Monogram,-121.2807,48.5569,845,1911,1766.61,5.5
Monogram,-121.2807,48.5569,845,1912,1943.76,6.6
Monogram,-121.2807,48.5569,845,1913,1995.12,5.6
Monogram,-121.2807,48.5569,845,1914,2107.55,6.9
Monogram,-121.2807,48.5569,845,1915,1926.26,7.1
Monogram,-121.2807,48.5569,845,1916,2095.95,4.4
Monogram,-121.2807,48.5569,845,1917,2462.57,6.1
Monogram,-121.2807,48.5569,845,1918,2526.04,7.3
Monogram,-121.2807,48.5569,845,1919,2137.83,6.3
Monogram,-121.2807,48.5569,845,1920,2730.33,6.5
Monogram,-121.2807,48.5569,845,1921,2962.89,6.1
Monogram,-121.2807,48.5569,845,1922,1909.56,5.7
Monogram,-121.2807,48.5569,845,1923,2104.43,6.7
Monogram,-121.2807,48.5569,845,1924,2189.17,6.4
Monogram,-121.2807,48.5569,845,1925,1993.46,7.9
Monogram,-121.2807,48.5569,845,1926,1779.01,7.9
Monogram,-121.2807,48.5569,845,1927,2514.73,5.8
Monogram,-121.2807,48.5569,845,1928,1832.93,7.5
Monogram,-121.2807,48.5569,845,1929,1496.27,6.4
Monogram,-121.2807,48.5569,845,1930,1763.26,6.5
Monogram,-121.2807,48.5569,845,1931,2474.48,7.1
Monogram,-121.2807,48.5569,845,1932,2810.88,6.3
Monogram,-121.2807,48.5569,845,1933,2919.68,6.2
Monogram,-121.2807,48.5569,845,1934,2563.23,8.4
